replay_step,controller,controller_family,seed,true_label,detector_confidence,detector_estimated_ratio,attack_ratio,action_id,action_name,orig_index,label_bucket,target_name,control_apply_ms,benign_ping_avg_rtt_ms,benign_ping_loss_pct,benign_tcp_throughput_mbps,attack_ping_avg_rtt_ms,attack_ping_loss_pct,attack_tcp_throughput_mbps,ids_mirror_rx_bytes_delta,replay_mode,topology
98,NoControl,NoControl,,0,0.8473970890045166,0.8399999737739563,0.84,0,Forward,23889,benign,shared_bottleneck,0.0015490000180307106,11.162,0.0,30.347404029002828,11.223,0.0,60.70276855655228,0,mixed,two_switch
99,NoControl,NoControl,,1,0.8532842397689819,0.8500000238418579,0.85,0,Forward,24271,attack,shared_bottleneck,0.0012479999895731453,11.178,0.0,30.34735236434953,11.442,0.0,59.873270033524385,0,mixed,two_switch
100,NoControl,NoControl,,0,0.8334739208221436,0.8299999833106995,0.83,0,Forward,24798,benign,shared_bottleneck,0.0011439999809681467,11.225,0.0,22.641444248863802,11.217,0.0,67.6577780409786,0,mixed,two_switch
101,NoControl,NoControl,,0,0.8424508571624756,0.8399999737739563,0.84,0,Forward,25175,benign,shared_bottleneck,0.0011739999763449305,11.322,0.0,58.42139809242497,11.252,0.0,32.34870874566005,0,mixed,two_switch
102,NoControl,NoControl,,0,0.8324522972106934,0.8299999833106995,0.83,0,Forward,25181,benign,shared_bottleneck,0.0014419999843084952,11.278,0.0,31.76401450002188,11.115,0.0,57.636284813801836,0,mixed,two_switch
103,NoControl,NoControl,,0,0.8324527740478516,0.8299999833106995,0.83,0,Forward,25182,benign,shared_bottleneck,0.0017530000206988916,11.112,0.0,67.82341432986476,11.26,0.0,22.848058458899573,0,mixed,two_switch
104,NoControl,NoControl,,1,0.848400354385376,0.8500000238418579,0.85,0,Forward,25757,attack,shared_bottleneck,0.0017269999830205052,11.199,0.0,44.92216316630464,11.349,0.0,45.39916492806096,0,mixed,two_switch
105,NoControl,NoControl,,1,0.8757197856903076,0.8799999952316284,0.87,0,Forward,25947,attack,shared_bottleneck,0.0015679999876283546,11.495,0.0,39.68470350078113,11.452,0.0,50.16745707975753,0,mixed,two_switch
106,NoControl,NoControl,,1,0.9076886177062988,0.9100000262260436,0.91,0,Forward,26007,attack,shared_bottleneck,0.0013519999981781439,11.401,0.0,50.780255283821646,11.396,0.0,38.89301288833232,0,mixed,two_switch
107,NoControl,NoControl,,0,0.8287405371665955,0.8299999833106995,0.83,0,Forward,26111,benign,shared_bottleneck,0.0012159999869254534,11.212,0.0,45.43650111578932,11.249,0.0,44.95473974761968,0,mixed,two_switch
108,NoControl,NoControl,,0,0.8200234174728394,0.8199999928474426,0.82,0,Forward,26168,benign,shared_bottleneck,0.0011449999988144555,11.214,0.0,30.368782449071723,11.175,0.0,59.914997359467385,0,mixed,two_switch
109,NoControl,NoControl,,0,0.8145485520362854,0.8100000023841858,0.82,0,Forward,26613,benign,shared_bottleneck,0.0013469999942117283,11.349,0.0,56.915993703598716,11.199,0.0,33.2470472991183,0,mixed,two_switch
110,NoControl,NoControl,,0,0.8191828727722168,0.8100000023841858,0.82,0,Forward,27025,benign,shared_bottleneck,0.0012989999902401905,11.247,0.0,22.66113416320885,11.29,0.0,67.77825316993696,0,mixed,two_switch
111,NoControl,NoControl,,0,0.8191828727722168,0.8100000023841858,0.82,0,Forward,27026,benign,shared_bottleneck,0.001210000021956148,11.323,0.0,50.24392028812528,11.336,0.0,39.9113481800406,0,mixed,two_switch
112,NoControl,NoControl,,1,0.8483954071998596,0.8500000238418579,0.85,0,Forward,28043,attack,shared_bottleneck,0.0018309999916255038,11.183,0.0,44.95908686196377,11.235,0.0,45.28846086361089,0,mixed,two_switch
113,NoControl,NoControl,,1,0.8561848402023315,0.8600000143051147,0.86,0,Forward,28140,attack,shared_bottleneck,0.0013739999928930047,11.165,0.0,58.42899395723363,11.222,0.0,32.358634383412,0,mixed,two_switch
114,NoControl,NoControl,,0,0.8438663482666016,0.8500000238418579,0.84,0,Forward,28155,benign,shared_bottleneck,0.0013060000014775142,11.136,0.0,30.35810240061037,11.225,0.0,59.897158940431744,0,mixed,two_switch
115,NoControl,NoControl,,1,0.8501219153404236,0.8500000238418579,0.85,0,Forward,29007,attack,shared_bottleneck,0.001204999989568023,11.156,0.0,67.7278782516369,11.172,0.0,22.637983459169956,0,mixed,two_switch
116,NoControl,NoControl,,0,0.8129814267158508,0.8199999928474426,0.82,0,Forward,29435,benign,shared_bottleneck,0.0012680000054388074,11.318,0.0,31.760860895391783,11.212,0.0,57.63981076269443,0,mixed,two_switch
117,NoControl,NoControl,,0,0.8129838705062866,0.8199999928474426,0.82,0,Forward,29438,benign,shared_bottleneck,0.0011930000027859933,11.311,0.0,22.836792687877537,11.204,0.0,67.79812387458603,0,mixed,two_switch
