replay_step,controller,controller_family,seed,true_label,detector_confidence,detector_estimated_ratio,attack_ratio,action_id,action_name,orig_index,label_bucket,target_name,control_apply_ms,benign_ping_avg_rtt_ms,benign_ping_loss_pct,benign_tcp_throughput_mbps,attack_ping_avg_rtt_ms,attack_ping_loss_pct,attack_tcp_throughput_mbps,ids_mirror_rx_bytes_delta,replay_mode,topology
33,RA-Threshold,RA-Threshold,,1,0.8678531646728516,0.8600000143051147,0.87,5,Drop,10853,attack,attacker,8.266327999990608,6.822,0.0,90.5923555351844,,100.0,0.0,0,targeted,single
34,RA-Threshold,RA-Threshold,,0,0.8378587365150452,0.8299999833106995,0.84,0,Forward,11791,benign,client,0.0011619999895629007,6.689,0.0,90.7660304567973,6.591,0.0,90.91272447464534,70,targeted,single
35,RA-Threshold,RA-Threshold,,1,0.8499701023101807,0.8500000238418579,0.85,5,Drop,11906,attack,attacker,9.269518999872162,6.761,0.0,90.65938586432225,,100.0,0.0,70,targeted,single
36,RA-Threshold,RA-Threshold,,0,0.8349297046661377,0.8399999737739563,0.84,0,Forward,11955,benign,client,0.0012929999684274662,6.645,0.0,90.708918392249,6.65,0.0,90.9316561538672,140,targeted,single
37,RA-Threshold,RA-Threshold,,1,0.8590880036354065,0.8600000143051147,0.86,5,Drop,12438,attack,attacker,7.56892100002915,6.212,0.0,90.8391163280157,,100.0,0.0,0,targeted,single
38,RA-Threshold,RA-Threshold,,1,0.8899794220924377,0.8899999856948853,0.89,5,Drop,12666,attack,attacker,9.209157999976014,6.634,0.0,90.81882589339847,,100.0,0.0,0,targeted,single
39,RA-Threshold,RA-Threshold,,1,0.8740659952163696,0.8700000047683716,0.87,5,Drop,12681,attack,attacker,8.121242000015627,6.182,0.0,90.87989023039573,,100.0,0.0,0,targeted,single
40,RA-Threshold,RA-Threshold,,1,0.8425387740135193,0.8500000238418579,0.85,5,Drop,12878,attack,attacker,8.598443999972005,6.927,0.0,90.72329295104035,,100.0,0.0,0,targeted,single
41,RA-Threshold,RA-Threshold,,1,0.90160071849823,0.8999999761581421,0.9,5,Drop,13299,attack,attacker,8.775710000008985,6.821,0.0,90.7747151407347,,100.0,0.0,0,targeted,single
42,RA-Threshold,RA-Threshold,,1,0.9016007781028748,0.8999999761581421,0.9,5,Drop,13300,attack,attacker,8.619326999905752,6.716,0.0,90.65484808911256,,100.0,0.0,0,targeted,single
43,RA-Threshold,RA-Threshold,,0,0.8007186651229858,0.800000011920929,0.8,0,Forward,13348,benign,client,0.001309000026594731,6.57,0.0,90.9804064834967,6.97,0.0,90.6635940254603,0,targeted,single
44,RA-Threshold,RA-Threshold,,0,0.7630465626716614,0.7599999904632568,0.76,0,Forward,13382,benign,client,0.001526000005469541,6.523,0.0,90.8739866609372,6.579,0.0,90.52081762023586,0,targeted,single
45,RA-Threshold,RA-Threshold,,1,0.8798288702964783,0.8799999952316284,0.87,5,Drop,13628,attack,attacker,8.08926300010171,6.365,0.0,90.79556516444694,,100.0,0.0,0,targeted,single
46,RA-Threshold,RA-Threshold,,0,0.8233427405357361,0.8199999928474426,0.82,0,Forward,13761,benign,client,0.001092000047719921,6.786,0.0,90.90618061557024,6.99,0.0,91.0269138220557,0,targeted,single
47,RA-Threshold,RA-Threshold,,1,0.8986366391181946,0.8999999761581421,0.9,5,Drop,13957,attack,attacker,8.62353999991683,6.694,0.0,90.7750460186991,,100.0,0.0,0,targeted,single
48,RA-Threshold,RA-Threshold,,0,0.7998307943344116,0.800000011920929,0.79,0,Forward,14449,benign,client,0.0010320000001229346,7.35,0.0,90.59037828625785,6.937,0.0,90.8348918577094,0,targeted,single
49,RA-Threshold,RA-Threshold,,0,0.8410383462905884,0.8399999737739563,0.84,0,Forward,14557,benign,client,0.0012660000265896088,6.266,0.0,90.77984402026024,6.277,0.0,90.83687979479006,0,targeted,single
50,RA-Threshold,RA-Threshold,,0,0.8410382866859436,0.8399999737739563,0.84,0,Forward,14558,benign,client,0.00185400017471693,7.075,0.0,90.85518947257054,6.453,0.0,90.80425550145985,0,targeted,single
51,RA-Threshold,RA-Threshold,,1,0.9198984503746032,0.9200000166893004,0.92,5,Drop,14853,attack,attacker,8.185943999933443,6.875,0.0,90.76743643573595,,100.0,0.0,0,targeted,single
52,RA-Threshold,RA-Threshold,,1,0.8886391520500183,0.8899999856948853,0.89,5,Drop,14870,attack,attacker,8.656918999804475,6.297,0.0,90.84938922845974,,100.0,0.0,0,targeted,single
53,RA-Threshold,RA-Threshold,,1,0.8786901831626892,0.8799999952316284,0.88,5,Drop,14880,attack,attacker,9.73100200008048,6.461,0.0,90.8948166586674,,100.0,0.0,0,targeted,single
54,RA-Threshold,RA-Threshold,,0,0.7828757762908936,0.7799999713897705,0.78,0,Forward,15438,benign,client,0.0018969999473483767,6.459,0.0,90.7800922065507,6.873,0.0,90.8033450071921,0,targeted,single
55,RA-Threshold,RA-Threshold,,1,0.8823724389076233,0.8799999952316284,0.89,5,Drop,16062,attack,attacker,9.076705000097718,6.613,0.0,90.75776087406125,,100.0,0.0,0,targeted,single
56,RA-Threshold,RA-Threshold,,1,0.8523920178413391,0.8500000238418579,0.85,5,Drop,16156,attack,attacker,8.826199000168344,6.979,0.0,90.75503224242954,,100.0,0.0,0,targeted,single
57,RA-Threshold,RA-Threshold,,1,0.8999413847923279,0.8999999761581421,0.9,5,Drop,16958,attack,attacker,9.13086600007773,6.442,0.0,90.83389792179774,,100.0,0.0,0,targeted,single
58,RA-Threshold,RA-Threshold,,0,0.8077142834663391,0.800000011920929,0.81,0,Forward,17203,benign,client,0.0012250000054336851,6.675,0.0,91.024362190228,7.359,0.0,90.74511132852709,0,targeted,single
59,RA-Threshold,RA-Threshold,,0,0.8294690847396851,0.8299999833106995,0.83,0,Forward,17359,benign,client,0.00176799994733301,6.48,0.0,90.86181922994129,6.641,0.0,90.8075665436327,0,targeted,single
60,RA-Threshold,RA-Threshold,,0,0.8367106914520264,0.8299999833106995,0.83,0,Forward,17639,benign,client,0.0012489999789977446,6.466,0.0,90.8974707592467,6.538,0.0,90.7529652064826,0,targeted,single
61,RA-Threshold,RA-Threshold,,0,0.8378546833992004,0.8399999737739563,0.84,0,Forward,17792,benign,client,0.0015370001165138092,6.475,0.0,90.6762208531772,6.521,0.0,90.71337897472604,0,targeted,single
62,RA-Threshold,RA-Threshold,,1,0.8575001358985901,0.8600000143051147,0.86,5,Drop,17886,attack,attacker,8.166948000052798,6.738,0.0,90.75602445313001,,100.0,0.0,0,targeted,single
63,RA-Threshold,RA-Threshold,,0,0.7899861931800842,0.7900000214576721,0.78,0,Forward,18045,benign,client,0.0018159998944611289,6.854,0.0,90.72122736061186,6.816,0.0,90.66450171927646,0,targeted,single
64,RA-Threshold,RA-Threshold,,0,0.8586136102676392,0.8500000238418579,0.84,5,Drop,18103,benign,client,9.04754199996205,,100.0,0.0,6.549,0.0,90.7406476248775,0,targeted,single
65,RA-Threshold,RA-Threshold,,0,0.8233593702316284,0.8199999928474426,0.82,0,Forward,18713,benign,client,0.001534999910290935,139.962,0.0,90.58164646915633,6.615,0.0,90.82271764143823,0,targeted,single
66,RA-Threshold,RA-Threshold,,0,0.8056234121322632,0.800000011920929,0.8,0,Forward,18882,benign,client,0.0014510001165035646,6.681,0.0,90.89639251219299,6.609,0.0,90.9870545284489,0,targeted,single
67,RA-Threshold,RA-Threshold,,0,0.8265945315361023,0.8299999833106995,0.82,0,Forward,19001,benign,client,0.0013819999367115088,6.231,0.0,90.74230079724825,6.421,0.0,90.60141903058074,0,targeted,single
68,RA-Threshold,RA-Threshold,,1,0.8694993853569031,0.8700000047683716,0.88,5,Drop,19305,attack,attacker,8.725103999950079,6.543,0.0,90.40301444056426,,100.0,0.0,0,targeted,single
69,RA-Threshold,RA-Threshold,,1,0.8604289293289185,0.8600000143051147,0.87,5,Drop,19337,attack,attacker,8.915419000004476,6.69,0.0,90.9339803662747,,100.0,0.0,0,targeted,single
70,RA-Threshold,RA-Threshold,,0,0.8287397623062134,0.8299999833106995,0.83,0,Forward,19448,benign,client,0.0013919998309575021,6.649,0.0,90.78960703752446,6.645,0.0,90.69339237851067,0,targeted,single
71,RA-Threshold,RA-Threshold,,0,0.7975900769233704,0.800000011920929,0.8,0,Forward,19709,benign,client,0.0013410001429292606,6.655,0.0,90.80557988935391,6.52,0.0,90.77488057941537,0,targeted,single
72,RA-Threshold,RA-Threshold,,0,0.6926899552345276,0.6899999976158142,0.69,0,Forward,19803,benign,client,0.0011560000530153047,6.598,0.0,90.775625060941,6.675,0.0,90.6397529430819,140,targeted,single
73,RA-Threshold,RA-Threshold,,0,0.7526609301567078,0.75,0.75,0,Forward,19816,benign,client,0.0014340000689117005,6.396,0.0,90.36840548734577,6.694,0.0,90.67638593303684,0,targeted,single
74,RA-Threshold,RA-Threshold,,0,0.7800804376602173,0.7799999713897705,0.78,0,Forward,19847,benign,client,0.0013579999631474493,6.609,0.0,90.59886458926398,6.876,0.0,90.66705986327315,0,targeted,single
75,RA-Threshold,RA-Threshold,,1,0.910107433795929,0.9100000262260436,0.91,5,Drop,20083,attack,attacker,8.911739000041052,6.57,0.0,90.62713626906097,,100.0,0.0,0,targeted,single
76,RA-Threshold,RA-Threshold,,1,0.9488750696182252,0.949999988079071,0.95,5,Drop,20134,attack,attacker,9.176122000098985,6.699,0.0,90.55447328446903,,100.0,0.0,0,targeted,single
77,RA-Threshold,RA-Threshold,,1,0.8454464077949524,0.8500000238418579,0.85,5,Drop,20212,attack,attacker,7.95177099985267,6.146,0.0,91.02041155865317,,100.0,0.0,140,targeted,single
78,RA-Threshold,RA-Threshold,,1,0.8581823706626892,0.8600000143051147,0.86,5,Drop,20257,attack,attacker,9.272922000036488,6.385,0.0,90.64758859355932,,100.0,0.0,0,targeted,single
79,RA-Threshold,RA-Threshold,,0,0.8401124477386475,0.8399999737739563,0.84,0,Forward,20753,benign,client,0.0013490000583260553,6.768,0.0,90.62218951248646,7.194,0.0,90.75999351289494,0,targeted,single
80,RA-Threshold,RA-Threshold,,0,0.8276398181915283,0.8299999833106995,0.83,0,Forward,21426,benign,client,0.0012680000054388074,6.257,0.0,91.0131696246937,6.148,0.0,90.66144863959664,0,targeted,single
81,RA-Threshold,RA-Threshold,,0,0.8077338337898254,0.8100000023841858,0.81,0,Forward,21444,benign,client,0.0012030000107188243,6.876,0.0,90.6999985431872,6.546,0.0,90.66532691124483,0,targeted,single
82,RA-Threshold,RA-Threshold,,1,0.8508247137069702,0.8500000238418579,0.85,5,Drop,21705,attack,attacker,8.592844000077093,6.653,0.0,90.7877039117703,,100.0,0.0,0,targeted,single
83,RA-Threshold,RA-Threshold,,1,0.886523425579071,0.8799999952316284,0.88,5,Drop,22059,attack,attacker,8.698251999931017,6.744,0.0,90.8590014648393,,100.0,0.0,0,targeted,single
84,RA-Threshold,RA-Threshold,,0,0.8100687265396118,0.8100000023841858,0.81,0,Forward,22266,benign,client,0.0010720000318542589,6.721,0.0,90.82644409574026,6.686,0.0,90.79523413688003,0,targeted,single
85,RA-Threshold,RA-Threshold,,1,0.847369909286499,0.8500000238418579,0.85,5,Drop,22361,attack,attacker,7.858670999894457,6.333,0.0,90.66953562394814,,100.0,0.0,0,targeted,single
86,RA-Threshold,RA-Threshold,,1,0.8598287105560303,0.8600000143051147,0.86,5,Drop,22536,attack,attacker,8.245196000189026,6.776,0.0,90.70718383975246,,100.0,0.0,0,targeted,single
87,RA-Threshold,RA-Threshold,,1,0.8598287105560303,0.8600000143051147,0.86,5,Drop,22548,attack,attacker,8.51063800018892,6.239,0.0,90.98805181898977,,100.0,0.0,0,targeted,single
88,RA-Threshold,RA-Threshold,,1,0.880372166633606,0.8799999952316284,0.89,5,Drop,22613,attack,attacker,8.80169900005967,6.789,0.0,90.73320909456903,,100.0,0.0,0,targeted,single
89,RA-Threshold,RA-Threshold,,1,0.8707939386367798,0.8700000047683716,0.87,5,Drop,22848,attack,attacker,8.331816000008985,6.681,0.0,90.4454506577663,,100.0,0.0,0,targeted,single
90,RA-Threshold,RA-Threshold,,1,0.8508075475692749,0.8500000238418579,0.85,5,Drop,22856,attack,attacker,8.939930999986245,6.91,0.0,90.6720115198334,,100.0,0.0,0,targeted,single
91,RA-Threshold,RA-Threshold,,0,0.830065131187439,0.8299999833106995,0.82,0,Forward,23186,benign,client,0.0014810000266152201,10.826,0.0,90.75048488763089,46.073,0.0,90.98580794601575,0,targeted,single
92,RA-Threshold,RA-Threshold,,0,0.7924128174781799,0.7900000214576721,0.78,0,Forward,23283,benign,client,0.0011959998573729536,6.515,0.0,90.90656689487388,6.214,0.0,90.80698709382183,0,targeted,single
93,RA-Threshold,RA-Threshold,,0,0.7760483622550964,0.7799999713897705,0.78,0,Forward,23456,benign,client,0.0017669999579084106,6.757,0.0,90.72527600634619,6.435,0.0,90.53990529252975,0,targeted,single
94,RA-Threshold,RA-Threshold,,0,0.7760480642318726,0.7799999713897705,0.78,0,Forward,23465,benign,client,0.0011269999049545731,6.628,0.0,90.88038769902235,6.791,0.0,91.08580917233887,0,targeted,single
95,RA-Threshold,RA-Threshold,,1,0.8600333333015442,0.8600000143051147,0.86,5,Drop,23536,attack,attacker,8.102291999875888,6.644,0.0,90.72552389435499,,100.0,0.0,0,targeted,single
96,RA-Threshold,RA-Threshold,,1,0.8492719531059265,0.8500000238418579,0.85,5,Drop,23727,attack,attacker,9.207430000060413,6.987,0.0,90.7623916547384,,100.0,0.0,0,targeted,single
97,RA-Threshold,RA-Threshold,,0,0.8246086239814758,0.8199999928474426,0.82,0,Forward,23846,benign,client,0.0012330001482041553,6.362,0.0,90.76106852632546,6.34,0.0,90.54476076900772,0,targeted,single
98,RA-Threshold,RA-Threshold,,0,0.8473970890045166,0.8399999737739563,0.84,0,Forward,23889,benign,client,0.0020720001430163393,6.635,0.0,90.8003653354286,6.827,0.0,90.8719314729842,0,targeted,single
99,RA-Threshold,RA-Threshold,,1,0.8532842397689819,0.8500000238418579,0.85,5,Drop,24271,attack,attacker,8.8138030000664,6.741,0.0,91.013240652421,,100.0,0.0,0,targeted,single
100,RA-Threshold,RA-Threshold,,0,0.8334739208221436,0.8299999833106995,0.83,0,Forward,24798,benign,client,0.001137000026574242,6.512,0.0,90.72081425381317,7.032,0.0,90.82884575054936,0,targeted,single
101,RA-Threshold,RA-Threshold,,0,0.8424508571624756,0.8399999737739563,0.84,0,Forward,25175,benign,client,0.0011300001006020466,6.375,0.0,90.88544560589101,6.569,0.0,90.7288291972505,0,targeted,single
102,RA-Threshold,RA-Threshold,,0,0.8324522972106934,0.8299999833106995,0.83,0,Forward,25181,benign,client,0.0012389998573780758,6.542,0.0,90.7124703019751,6.857,0.0,90.86944464715755,0,targeted,single
103,RA-Threshold,RA-Threshold,,0,0.8324527740478516,0.8299999833106995,0.83,0,Forward,25182,benign,client,0.001410999857398565,6.363,0.0,90.82478785607675,6.147,0.0,90.55529647477415,0,targeted,single
104,RA-Threshold,RA-Threshold,,1,0.848400354385376,0.8500000238418579,0.85,5,Drop,25757,attack,attacker,8.627234999948996,6.645,0.0,90.63892821656955,,100.0,0.0,0,targeted,single
105,RA-Threshold,RA-Threshold,,1,0.8757197856903076,0.8799999952316284,0.87,5,Drop,25947,attack,attacker,9.243664999985413,6.84,0.0,90.66070602968426,,100.0,0.0,0,targeted,single
106,RA-Threshold,RA-Threshold,,1,0.9076886177062988,0.9100000262260436,0.91,5,Drop,26007,attack,attacker,8.989182000050278,6.653,0.0,90.78199501319607,,100.0,0.0,0,targeted,single
107,RA-Threshold,RA-Threshold,,0,0.8287405371665955,0.8299999833106995,0.83,0,Forward,26111,benign,client,0.0016229998891503783,6.667,0.0,90.81493447886677,7.073,0.0,90.9280870589932,0,targeted,single
108,RA-Threshold,RA-Threshold,,0,0.8200234174728394,0.8199999928474426,0.82,0,Forward,26168,benign,client,0.0014150000424706377,6.739,0.0,90.50979651025446,6.694,0.0,90.67770659355264,0,targeted,single
109,RA-Threshold,RA-Threshold,,0,0.8145485520362854,0.8100000023841858,0.82,0,Forward,26613,benign,client,0.0011949998679483542,6.594,0.0,90.7617300857098,6.63,0.0,90.9048532915744,0,targeted,single
110,RA-Threshold,RA-Threshold,,0,0.8191828727722168,0.8100000023841858,0.82,0,Forward,27025,benign,client,0.0012749999314110028,6.352,0.0,91.14606560632,6.389,0.0,90.91505809124844,0,targeted,single
111,RA-Threshold,RA-Threshold,,0,0.8191828727722168,0.8100000023841858,0.82,0,Forward,27026,benign,client,0.0011319998520775698,6.282,0.0,90.7864627857847,6.388,0.0,90.82296606221185,0,targeted,single
112,RA-Threshold,RA-Threshold,,1,0.8483954071998596,0.8500000238418579,0.85,5,Drop,28043,attack,attacker,8.362869000166029,6.649,0.0,90.82478785607675,,100.0,0.0,0,targeted,single
113,RA-Threshold,RA-Threshold,,1,0.8561848402023315,0.8600000143051147,0.86,5,Drop,28140,attack,attacker,8.439006999878984,6.574,0.0,90.7189966285934,,100.0,0.0,0,targeted,single
114,RA-Threshold,RA-Threshold,,0,0.8438663482666016,0.8500000238418579,0.84,5,Drop,28155,benign,client,8.953748000067208,,100.0,0.0,7.208,0.0,90.66194371963024,0,targeted,single
115,RA-Threshold,RA-Threshold,,1,0.8501219153404236,0.8500000238418579,0.85,5,Drop,29007,attack,attacker,8.357770999964487,7.27,0.0,90.55842473443305,,100.0,0.0,0,targeted,single
116,RA-Threshold,RA-Threshold,,0,0.8129814267158508,0.8199999928474426,0.82,0,Forward,29435,benign,client,0.0013559999842982506,6.771,0.0,90.5726692803992,7.162,0.0,90.74469800418493,0,targeted,single
117,RA-Threshold,RA-Threshold,,0,0.8129838705062866,0.8199999928474426,0.82,0,Forward,29438,benign,client,0.0011410002116463147,6.408,0.0,90.48151579559286,6.589,0.0,91.1505692866143,0,targeted,single
118,RA-Threshold,RA-Threshold,,0,0.8164951801300049,0.8199999928474426,0.82,0,Forward,29552,benign,client,0.0010799999472510535,6.511,0.0,90.9075909397872,6.288,0.0,90.74792203391067,0,targeted,single
0,DQN-TFC (seed=42),DQN-TFC,42.0,1,0.8656986355781555,0.8600000143051147,0.85,6,Isolate,271,attack,attacker,10.25919900007466,7.032,0.0,90.5842823120313,,100.0,0.0,750,targeted,single
1,DQN-TFC (seed=42),DQN-TFC,42.0,0,0.8092101216316223,0.8100000023841858,0.8,6,Isolate,323,benign,client,7.622511999898052,,100.0,0.0,7.036,0.0,90.6791923826169,210,targeted,single
2,DQN-TFC (seed=42),DQN-TFC,42.0,1,0.8699979186058044,0.8700000047683716,0.86,6,Isolate,596,attack,attacker,8.74393100002635,6.747,0.0,90.80160684156459,,100.0,0.0,0,targeted,single
3,DQN-TFC (seed=42),DQN-TFC,42.0,1,0.8955565094947815,0.8899999856948853,0.9,6,Isolate,662,attack,attacker,8.836687999973947,6.64,0.0,90.7768658906209,,100.0,0.0,210,targeted,single
4,DQN-TFC (seed=42),DQN-TFC,42.0,0,0.7705909609794617,0.7699999809265137,0.77,6,Isolate,1203,benign,client,8.467969999855995,,100.0,0.0,6.884,0.0,90.64593887035086,0,targeted,single
5,DQN-TFC (seed=42),DQN-TFC,42.0,1,0.8352600336074829,0.8299999833106995,0.85,6,Isolate,2496,attack,attacker,8.614231000137806,6.68,0.0,90.955686532114,,100.0,0.0,0,targeted,single
6,DQN-TFC (seed=42),DQN-TFC,42.0,1,0.8638322949409485,0.8600000143051147,0.86,6,Isolate,3048,attack,attacker,8.38684999985162,6.639,0.0,90.6980991722745,,100.0,0.0,70,targeted,single
7,DQN-TFC (seed=42),DQN-TFC,42.0,1,0.86383455991745,0.8600000143051147,0.86,6,Isolate,3050,attack,attacker,8.14734599998701,6.233,0.0,90.89753728654543,,100.0,0.0,70,targeted,single
8,DQN-TFC (seed=42),DQN-TFC,42.0,0,0.7998348474502563,0.800000011920929,0.8,6,Isolate,3598,benign,client,8.462794000024587,,100.0,0.0,6.993,0.0,90.7347793494112,70,targeted,single
9,DQN-TFC (seed=42),DQN-TFC,42.0,1,0.8622992634773254,0.8600000143051147,0.87,6,Isolate,3871,attack,attacker,8.70036599985724,6.677,0.0,90.88113391217401,,100.0,0.0,0,targeted,single
10,DQN-TFC (seed=42),DQN-TFC,42.0,0,0.8182438611984253,0.8199999928474426,0.82,6,Isolate,4169,benign,client,8.366429000034259,,100.0,0.0,6.485,0.0,90.77388795637665,0,targeted,single
11,DQN-TFC (seed=42),DQN-TFC,42.0,1,0.8727920651435852,0.8799999952316284,0.88,6,Isolate,4879,attack,attacker,8.351930000117136,6.71,0.0,90.77289535504634,,100.0,0.0,0,targeted,single
12,DQN-TFC (seed=42),DQN-TFC,42.0,1,0.8727920651435852,0.8799999952316284,0.88,6,Isolate,4880,attack,attacker,9.230113000057827,6.708,0.0,90.38365640413309,,100.0,0.0,0,targeted,single
13,DQN-TFC (seed=42),DQN-TFC,42.0,1,0.8686891794204712,0.8700000047683716,0.87,6,Isolate,4996,attack,attacker,8.699126000010438,6.626,0.0,90.69421809646765,,100.0,0.0,0,targeted,single
14,DQN-TFC (seed=42),DQN-TFC,42.0,1,0.8686892986297607,0.8700000047683716,0.87,6,Isolate,5001,attack,attacker,10.29106300006788,6.541,0.0,90.8911675234357,,100.0,0.0,70,targeted,single
15,DQN-TFC (seed=42),DQN-TFC,42.0,1,0.8786917328834534,0.8799999952316284,0.88,6,Isolate,5006,attack,attacker,9.633814999915558,7.29,0.0,90.5846118031767,,100.0,0.0,70,targeted,single
16,DQN-TFC (seed=42),DQN-TFC,42.0,0,0.8206165432929993,0.8100000023841858,0.82,6,Isolate,5672,benign,client,8.2049109998934,,100.0,0.0,6.568,0.0,91.0729014958068,0,targeted,single
17,DQN-TFC (seed=42),DQN-TFC,42.0,1,0.8545636534690857,0.8500000238418579,0.85,6,Isolate,6640,attack,attacker,8.09705399979066,6.324,0.0,90.56270586106861,,100.0,0.0,70,targeted,single
18,DQN-TFC (seed=42),DQN-TFC,42.0,0,0.789990246295929,0.7900000214576721,0.79,6,Isolate,7247,benign,client,8.641771999919001,,100.0,0.0,6.695,0.0,91.04027388471583,70,targeted,single
19,DQN-TFC (seed=42),DQN-TFC,42.0,0,0.8111498951911926,0.8100000023841858,0.81,6,Isolate,7257,benign,client,8.158671000046525,,100.0,0.0,6.716,0.0,90.77918219678675,0,targeted,single
20,DQN-TFC (seed=42),DQN-TFC,42.0,0,0.8311519026756287,0.8299999833106995,0.83,6,Isolate,7262,benign,client,9.323347999952603,,100.0,0.0,6.713,0.0,90.70635788568863,0,targeted,single
21,DQN-TFC (seed=42),DQN-TFC,42.0,0,0.7872647643089294,0.7799999713897705,0.78,6,Isolate,7509,benign,client,9.99300100011169,,100.0,0.0,6.338,0.0,90.66309892740287,0,targeted,single
22,DQN-TFC (seed=42),DQN-TFC,42.0,1,0.8778383731842041,0.8799999952316284,0.88,6,Isolate,7713,attack,attacker,8.438189000116836,7.015,0.0,90.7476740234907,,100.0,0.0,0,targeted,single
23,DQN-TFC (seed=42),DQN-TFC,42.0,1,0.8668792843818665,0.8700000047683716,0.87,6,Isolate,8112,attack,attacker,8.255717999873013,6.18,0.0,90.90738785731638,,100.0,0.0,0,targeted,single
24,DQN-TFC (seed=42),DQN-TFC,42.0,1,0.8844065070152283,0.8899999856948853,0.89,6,Isolate,8140,attack,attacker,8.390812000016012,6.881,0.0,90.5248483978288,,100.0,0.0,0,targeted,single
25,DQN-TFC (seed=42),DQN-TFC,42.0,1,0.8844060301780701,0.8899999856948853,0.89,6,Isolate,8142,attack,attacker,8.598785000003772,6.8,0.0,90.9949503438297,,100.0,0.0,0,targeted,single
26,DQN-TFC (seed=42),DQN-TFC,42.0,0,0.8399470448493958,0.8399999737739563,0.84,6,Isolate,8745,benign,client,8.374294999839549,,100.0,0.0,64.637,0.0,90.64626881018873,0,targeted,single
27,DQN-TFC (seed=42),DQN-TFC,42.0,0,0.8219642043113708,0.8199999928474426,0.82,6,Isolate,8836,benign,client,8.392366999942169,,100.0,0.0,6.667,0.0,90.73866389754241,0,targeted,single
28,DQN-TFC (seed=42),DQN-TFC,42.0,0,0.8388247489929199,0.8299999833106995,0.84,6,Isolate,9547,benign,client,9.530949000009059,,100.0,0.0,6.66,0.0,90.8361343081881,70,targeted,single
29,DQN-TFC (seed=42),DQN-TFC,42.0,1,0.8561859130859375,0.8600000143051147,0.86,6,Isolate,10043,attack,attacker,8.983007999859183,7.585,0.0,90.39497492726821,,100.0,0.0,0,targeted,single
30,DQN-TFC (seed=42),DQN-TFC,42.0,1,0.892324686050415,0.8899999856948853,0.89,6,Isolate,10279,attack,attacker,8.925426999894626,6.29,0.0,90.69702564999034,,100.0,0.0,0,targeted,single
31,DQN-TFC (seed=42),DQN-TFC,42.0,1,0.8923255801200867,0.8899999856948853,0.89,6,Isolate,10280,attack,attacker,9.10909799995352,6.802,0.0,90.4657388941562,,100.0,0.0,70,targeted,single
32,DQN-TFC (seed=42),DQN-TFC,42.0,0,0.8032602667808533,0.800000011920929,0.8,6,Isolate,10658,benign,client,7.733839999900738,,100.0,0.0,7.099,0.0,90.6423096906515,0,targeted,single
33,DQN-TFC (seed=42),DQN-TFC,42.0,1,0.8678531646728516,0.8600000143051147,0.87,6,Isolate,10853,attack,attacker,8.800010999948427,6.757,0.0,90.66598707563483,,100.0,0.0,0,targeted,single
34,DQN-TFC (seed=42),DQN-TFC,42.0,0,0.8378587365150452,0.8299999833106995,0.84,6,Isolate,11791,benign,client,9.110403000022416,,100.0,0.0,6.379,0.0,90.90576582265776,0,targeted,single
35,DQN-TFC (seed=42),DQN-TFC,42.0,1,0.8499701023101807,0.8500000238418579,0.85,6,Isolate,11906,attack,attacker,9.306430999913573,6.739,0.0,90.60422084153063,,100.0,0.0,0,targeted,single
36,DQN-TFC (seed=42),DQN-TFC,42.0,0,0.8349297046661377,0.8399999737739563,0.84,6,Isolate,11955,benign,client,8.403326999996352,,100.0,0.0,6.521,0.0,90.61312186118775,0,targeted,single
37,DQN-TFC (seed=42),DQN-TFC,42.0,1,0.8590880036354065,0.8600000143051147,0.86,6,Isolate,12438,attack,attacker,8.139179999943735,6.208,0.0,90.65146567947613,,100.0,0.0,70,targeted,single
38,DQN-TFC (seed=42),DQN-TFC,42.0,1,0.8899794220924377,0.8899999856948853,0.89,6,Isolate,12666,attack,attacker,9.200857999985601,6.797,0.0,90.650970713871,,100.0,0.0,0,targeted,single
39,DQN-TFC (seed=42),DQN-TFC,42.0,1,0.8740659952163696,0.8700000047683716,0.87,6,Isolate,12681,attack,attacker,8.305970000037632,6.477,0.0,90.62004608567425,,100.0,0.0,0,targeted,single
40,DQN-TFC (seed=42),DQN-TFC,42.0,1,0.8425387740135193,0.8500000238418579,0.85,6,Isolate,12878,attack,attacker,8.743372999788335,6.495,0.0,90.88909428167624,,100.0,0.0,0,targeted,single
41,DQN-TFC (seed=42),DQN-TFC,42.0,1,0.90160071849823,0.8999999761581421,0.9,6,Isolate,13299,attack,attacker,8.588172999907329,6.211,0.0,91.114218943652,,100.0,0.0,0,targeted,single
42,DQN-TFC (seed=42),DQN-TFC,42.0,1,0.9016007781028748,0.8999999761581421,0.9,6,Isolate,13300,attack,attacker,9.32307099992613,6.646,0.0,90.68563136458066,,100.0,0.0,0,targeted,single
43,DQN-TFC (seed=42),DQN-TFC,42.0,0,0.8007186651229858,0.800000011920929,0.8,6,Isolate,13348,benign,client,8.68106899997656,,100.0,0.0,6.417,0.0,90.9115732679159,0,targeted,single
44,DQN-TFC (seed=42),DQN-TFC,42.0,0,0.7630465626716614,0.7599999904632568,0.76,5,Drop,13382,benign,client,8.324654999796621,,100.0,0.0,6.607,0.0,90.5781871581656,0,targeted,single
